2019-11-13 16:25:35,892|root        |INFO    |Running emulator
2019-11-13 16:25:35,892|root        |INFO    |Emulator run triggered
2019-11-13 16:25:35,892|root        |INFO    |sensor class instantiated
2019-11-13 16:30:56,279|root        |INFO    |topic|sensor/1|message|2019-11-13|16:30:56|2
2019-11-13 16:31:01,281|root        |INFO    |topic|sensor/1|message|2019-11-13|16:31:01|2
2019-11-13 16:31:06,286|root        |INFO    |topic|sensor/1|message|2019-11-13|16:31:06|1
2019-11-13 16:31:11,290|root        |INFO    |topic|sensor/1|message|2019-11-13|16:31:11|2
2019-11-13 16:31:16,295|root        |INFO    |topic|sensor/1|message|2019-11-13|16:31:16|6
2019-11-13 16:31:21,296|root        |INFO    |topic|sensor/1|message|2019-11-13|16:31:21|6
2019-11-13 16:31:26,300|root        |INFO    |topic|sensor/1|message|2019-11-13|16:31:26|4
2019-11-13 16:31:31,305|root        |INFO    |topic|sensor/1|message|2019-11-13|16:31:31|1
2019-11-13 16:31:36,309|root        |INFO    |topic|sensor/1|message|2019-11-13|16:31:36|8
2019-11-13 16:31:41,314|root        |INFO    |topic|sensor/1|message|2019-11-13|16:31:41|3
2019-11-13 16:31:46,318|root        |INFO    |topic|sensor/1|message|2019-11-13|16:31:46|6
2019-11-13 16:31:51,323|root        |INFO    |topic|sensor/1|message|2019-11-13|16:31:51|10
2019-11-13 16:31:56,325|root        |INFO    |topic|sensor/1|message|2019-11-13|16:31:56|6
2019-11-13 16:32:01,330|root        |INFO    |topic|sensor/1|message|2019-11-13|16:32:01|3
2019-11-13 16:32:06,336|root        |INFO    |topic|sensor/1|message|2019-11-13|16:32:06|1
2019-11-13 16:32:11,336|root        |INFO    |topic|sensor/1|message|2019-11-13|16:32:11|5
2019-11-13 16:32:16,340|root        |INFO    |topic|sensor/1|message|2019-11-13|16:32:16|8
2019-11-13 16:32:21,345|root        |INFO    |topic|sensor/1|message|2019-11-13|16:32:21|5
2019-11-13 16:32:26,347|root        |INFO    |topic|sensor/1|message|2019-11-13|16:32:26|5
2019-11-13 16:32:31,353|root        |INFO    |topic|sensor/1|message|2019-11-13|16:32:31|8
2019-11-13 16:32:36,357|root        |INFO    |topic|sensor/1|message|2019-11-13|16:32:36|8
2019-11-13 16:32:41,363|root        |INFO    |topic|sensor/1|message|2019-11-13|16:32:41|8
2019-11-13 16:32:46,367|root        |INFO    |topic|sensor/1|message|2019-11-13|16:32:46|7
2019-11-13 16:32:51,373|root        |INFO    |topic|sensor/1|message|2019-11-13|16:32:51|9
2019-11-13 16:32:56,377|root        |INFO    |topic|sensor/1|message|2019-11-13|16:32:56|4
2019-11-13 16:33:01,381|root        |INFO    |topic|sensor/1|message|2019-11-13|16:33:01|6
2019-11-13 16:33:06,385|root        |INFO    |topic|sensor/1|message|2019-11-13|16:33:06|9
2019-11-13 16:33:11,390|root        |INFO    |topic|sensor/1|message|2019-11-13|16:33:11|7
2019-11-13 16:33:16,394|root        |INFO    |topic|sensor/1|message|2019-11-13|16:33:16|3
2019-11-13 16:33:21,399|root        |INFO    |topic|sensor/1|message|2019-11-13|16:33:21|3
2019-11-13 16:33:26,404|root        |INFO    |topic|sensor/1|message|2019-11-13|16:33:26|1
2019-11-13 16:33:31,407|root        |INFO    |topic|sensor/1|message|2019-11-13|16:33:31|7
2019-11-13 16:33:36,412|root        |INFO    |topic|sensor/1|message|2019-11-13|16:33:36|5
2019-11-13 16:33:41,417|root        |INFO    |topic|sensor/1|message|2019-11-13|16:33:41|10
2019-11-13 16:33:46,420|root        |INFO    |topic|sensor/1|message|2019-11-13|16:33:46|8
2019-11-13 16:33:51,425|root        |INFO    |topic|sensor/1|message|2019-11-13|16:33:51|1
2019-11-13 16:33:56,430|root        |INFO    |topic|sensor/1|message|2019-11-13|16:33:56|9
2019-11-13 16:34:01,435|root        |INFO    |topic|sensor/1|message|2019-11-13|16:34:01|8
2019-11-13 16:34:06,437|root        |INFO    |topic|sensor/1|message|2019-11-13|16:34:06|2
2019-11-13 16:34:11,442|root        |INFO    |topic|sensor/1|message|2019-11-13|16:34:11|4
2019-11-13 16:34:16,448|root        |INFO    |topic|sensor/1|message|2019-11-13|16:34:16|6
2019-11-13 16:34:21,453|root        |INFO    |topic|sensor/1|message|2019-11-13|16:34:21|6
2019-11-13 16:34:26,454|root        |INFO    |topic|sensor/1|message|2019-11-13|16:34:26|10
2019-11-13 16:34:31,458|root        |INFO    |topic|sensor/1|message|2019-11-13|16:34:31|10
2019-11-13 16:34:36,463|root        |INFO    |topic|sensor/1|message|2019-11-13|16:34:36|5
2019-11-13 16:34:41,466|root        |INFO    |topic|sensor/1|message|2019-11-13|16:34:41|2
2019-11-13 16:34:46,469|root        |INFO    |topic|sensor/1|message|2019-11-13|16:34:46|2
2019-11-13 16:34:51,474|root        |INFO    |topic|sensor/1|message|2019-11-13|16:34:51|5
2019-11-13 16:34:56,479|root        |INFO    |topic|sensor/1|message|2019-11-13|16:34:56|7
2019-11-13 16:35:01,483|root        |INFO    |topic|sensor/1|message|2019-11-13|16:35:01|4
2019-11-13 16:35:06,486|root        |INFO    |topic|sensor/1|message|2019-11-13|16:35:06|6
2019-11-13 16:35:11,488|root        |INFO    |topic|sensor/1|message|2019-11-13|16:35:11|5
2019-11-13 16:35:16,490|root        |INFO    |topic|sensor/1|message|2019-11-13|16:35:16|4
2019-11-13 16:35:21,495|root        |INFO    |topic|sensor/1|message|2019-11-13|16:35:21|6
2019-11-13 16:35:26,501|root        |INFO    |topic|sensor/1|message|2019-11-13|16:35:26|4
2019-11-13 16:35:31,506|root        |INFO    |topic|sensor/1|message|2019-11-13|16:35:31|2
2019-11-13 16:35:36,510|root        |INFO    |topic|sensor/1|message|2019-11-13|16:35:36|10
2019-11-13 16:35:41,514|root        |INFO    |topic|sensor/1|message|2019-11-13|16:35:41|10
2019-11-13 16:35:46,516|root        |INFO    |topic|sensor/1|message|2019-11-13|16:35:46|4
2019-11-13 16:35:51,521|root        |INFO    |topic|sensor/1|message|2019-11-13|16:35:51|6
2019-11-13 16:35:56,524|root        |INFO    |topic|sensor/1|message|2019-11-13|16:35:56|3
2019-11-13 16:36:01,528|root        |INFO    |topic|sensor/1|message|2019-11-13|16:36:01|6
2019-11-13 16:36:06,532|root        |INFO    |topic|sensor/1|message|2019-11-13|16:36:06|3
2019-11-13 16:36:11,537|root        |INFO    |topic|sensor/1|message|2019-11-13|16:36:11|2
2019-11-13 16:36:16,542|root        |INFO    |topic|sensor/1|message|2019-11-13|16:36:16|9
2019-11-13 16:36:21,546|root        |INFO    |topic|sensor/1|message|2019-11-13|16:36:21|2
2019-11-13 16:36:26,550|root        |INFO    |topic|sensor/1|message|2019-11-13|16:36:26|6
2019-11-13 16:36:31,555|root        |INFO    |topic|sensor/1|message|2019-11-13|16:36:31|6
2019-11-13 16:36:36,557|root        |INFO    |topic|sensor/1|message|2019-11-13|16:36:36|2
2019-11-13 16:36:41,561|root        |INFO    |topic|sensor/1|message|2019-11-13|16:36:41|5
2019-11-13 16:36:46,566|root        |INFO    |topic|sensor/1|message|2019-11-13|16:36:46|4
2019-11-13 16:36:51,571|root        |INFO    |topic|sensor/1|message|2019-11-13|16:36:51|9
2019-11-13 16:36:56,575|root        |INFO    |topic|sensor/1|message|2019-11-13|16:36:56|8
2019-11-13 16:37:01,580|root        |INFO    |topic|sensor/1|message|2019-11-13|16:37:01|3
2019-11-13 16:37:06,583|root        |INFO    |topic|sensor/1|message|2019-11-13|16:37:06|6
2019-11-13 16:37:11,589|root        |INFO    |topic|sensor/1|message|2019-11-13|16:37:11|6
2019-11-13 16:37:16,594|root        |INFO    |topic|sensor/1|message|2019-11-13|16:37:16|6
2019-11-13 16:37:21,599|root        |INFO    |topic|sensor/1|message|2019-11-13|16:37:21|8
2019-11-13 16:37:26,601|root        |INFO    |topic|sensor/1|message|2019-11-13|16:37:26|8
2019-11-13 16:37:31,606|root        |INFO    |topic|sensor/1|message|2019-11-13|16:37:31|10
2019-11-13 16:37:36,610|root        |INFO    |topic|sensor/1|message|2019-11-13|16:37:36|9
2019-11-13 16:37:41,615|root        |INFO    |topic|sensor/1|message|2019-11-13|16:37:41|2
2019-11-13 16:37:46,619|root        |INFO    |topic|sensor/1|message|2019-11-13|16:37:46|5
2019-11-13 16:37:51,623|root        |INFO    |topic|sensor/1|message|2019-11-13|16:37:51|5
2019-11-13 16:37:56,628|root        |INFO    |topic|sensor/1|message|2019-11-13|16:37:56|8
2019-11-13 16:38:01,633|root        |INFO    |topic|sensor/1|message|2019-11-13|16:38:01|6
2019-11-13 16:38:06,636|root        |INFO    |topic|sensor/1|message|2019-11-13|16:38:06|10
2019-11-13 16:38:11,640|root        |INFO    |topic|sensor/1|message|2019-11-13|16:38:11|2
2019-11-13 16:38:16,645|root        |INFO    |topic|sensor/1|message|2019-11-13|16:38:16|8
2019-11-13 16:38:21,648|root        |INFO    |topic|sensor/1|message|2019-11-13|16:38:21|5
2019-11-13 16:38:26,649|root        |INFO    |topic|sensor/1|message|2019-11-13|16:38:26|8
2019-11-13 16:38:31,653|root        |INFO    |topic|sensor/1|message|2019-11-13|16:38:31|2
2019-11-13 16:38:36,657|root        |INFO    |topic|sensor/1|message|2019-11-13|16:38:36|4
2019-11-13 16:38:41,662|root        |INFO    |topic|sensor/1|message|2019-11-13|16:38:41|7
2019-11-13 16:38:46,666|root        |INFO    |topic|sensor/1|message|2019-11-13|16:38:46|6
2019-11-13 16:38:51,671|root        |INFO    |topic|sensor/1|message|2019-11-13|16:38:51|10
2019-11-13 16:38:56,675|root        |INFO    |topic|sensor/1|message|2019-11-13|16:38:56|3
2019-11-13 16:39:01,680|root        |INFO    |topic|sensor/1|message|2019-11-13|16:39:01|10
2019-11-13 16:39:06,685|root        |INFO    |topic|sensor/1|message|2019-11-13|16:39:06|7
2019-11-13 16:39:11,689|root        |INFO    |topic|sensor/1|message|2019-11-13|16:39:11|5
2019-11-13 16:39:16,694|root        |INFO    |topic|sensor/1|message|2019-11-13|16:39:16|9
2019-11-13 16:39:21,699|root        |INFO    |topic|sensor/1|message|2019-11-13|16:39:21|2
2019-11-13 16:39:26,704|root        |INFO    |topic|sensor/1|message|2019-11-13|16:39:26|5
2019-11-13 16:39:31,709|root        |INFO    |topic|sensor/1|message|2019-11-13|16:39:31|10
2019-11-13 16:39:36,713|root        |INFO    |topic|sensor/1|message|2019-11-13|16:39:36|1
2019-11-13 16:39:41,717|root        |INFO    |topic|sensor/1|message|2019-11-13|16:39:41|9
2019-11-13 16:39:46,719|root        |INFO    |topic|sensor/1|message|2019-11-13|16:39:46|9
2019-11-13 16:39:51,725|root        |INFO    |topic|sensor/1|message|2019-11-13|16:39:51|1
2019-11-13 16:39:56,731|root        |INFO    |topic|sensor/1|message|2019-11-13|16:39:56|1
2019-11-13 16:40:01,735|root        |INFO    |topic|sensor/1|message|2019-11-13|16:40:01|9
2019-11-13 16:40:06,741|root        |INFO    |topic|sensor/1|message|2019-11-13|16:40:06|8
2019-11-13 16:40:11,746|root        |INFO    |topic|sensor/1|message|2019-11-13|16:40:11|7
2019-11-13 16:40:16,750|root        |INFO    |topic|sensor/1|message|2019-11-13|16:40:16|8
2019-11-13 16:40:21,756|root        |INFO    |topic|sensor/1|message|2019-11-13|16:40:21|9
2019-11-13 16:40:26,759|root        |INFO    |topic|sensor/1|message|2019-11-13|16:40:26|1
2019-11-13 16:40:31,764|root        |INFO    |topic|sensor/1|message|2019-11-13|16:40:31|7
2019-11-13 16:40:36,768|root        |INFO    |topic|sensor/1|message|2019-11-13|16:40:36|8
2019-11-13 16:40:41,771|root        |INFO    |topic|sensor/1|message|2019-11-13|16:40:41|7
2019-11-13 16:40:46,776|root        |INFO    |topic|sensor/1|message|2019-11-13|16:40:46|2
2019-11-13 16:40:51,781|root        |INFO    |topic|sensor/1|message|2019-11-13|16:40:51|8
2019-11-13 16:40:56,787|root        |INFO    |topic|sensor/1|message|2019-11-13|16:40:56|5
2019-11-13 16:41:01,789|root        |INFO    |topic|sensor/1|message|2019-11-13|16:41:01|6
2019-11-13 16:41:06,793|root        |INFO    |topic|sensor/1|message|2019-11-13|16:41:06|1
2019-11-13 16:41:11,794|root        |INFO    |topic|sensor/1|message|2019-11-13|16:41:11|9
2019-11-13 16:41:16,797|root        |INFO    |topic|sensor/1|message|2019-11-13|16:41:16|10
2019-11-13 16:41:21,801|root        |INFO    |topic|sensor/1|message|2019-11-13|16:41:21|9
2019-11-13 16:41:26,807|root        |INFO    |topic|sensor/1|message|2019-11-13|16:41:26|3
2019-11-13 16:41:31,809|root        |INFO    |topic|sensor/1|message|2019-11-13|16:41:31|1
2019-11-13 16:41:36,811|root        |INFO    |topic|sensor/1|message|2019-11-13|16:41:36|6
2019-11-13 16:41:41,816|root        |INFO    |topic|sensor/1|message|2019-11-13|16:41:41|3
2019-11-13 16:41:46,821|root        |INFO    |topic|sensor/1|message|2019-11-13|16:41:46|1
2019-11-13 16:41:51,826|root        |INFO    |topic|sensor/1|message|2019-11-13|16:41:51|4
2019-11-13 16:41:56,831|root        |INFO    |topic|sensor/1|message|2019-11-13|16:41:56|1
2019-11-13 16:42:01,835|root        |INFO    |topic|sensor/1|message|2019-11-13|16:42:01|6
2019-11-13 16:42:06,839|root        |INFO    |topic|sensor/1|message|2019-11-13|16:42:06|2
2019-11-13 16:42:11,844|root        |INFO    |topic|sensor/1|message|2019-11-13|16:42:11|7
2019-11-13 16:42:16,847|root        |INFO    |topic|sensor/1|message|2019-11-13|16:42:16|10
2019-11-13 16:42:21,848|root        |INFO    |topic|sensor/1|message|2019-11-13|16:42:21|7
2019-11-13 16:42:26,853|root        |INFO    |topic|sensor/1|message|2019-11-13|16:42:26|2
2019-11-13 16:42:31,857|root        |INFO    |topic|sensor/1|message|2019-11-13|16:42:31|7
2019-11-13 16:42:36,863|root        |INFO    |topic|sensor/1|message|2019-11-13|16:42:36|3
2019-11-13 16:42:41,866|root        |INFO    |topic|sensor/1|message|2019-11-13|16:42:41|7
2019-11-13 16:42:46,872|root        |INFO    |topic|sensor/1|message|2019-11-13|16:42:46|4
2019-11-13 16:42:51,877|root        |INFO    |topic|sensor/1|message|2019-11-13|16:42:51|8
2019-11-13 16:42:56,881|root        |INFO    |topic|sensor/1|message|2019-11-13|16:42:56|1
2019-11-13 16:43:01,885|root        |INFO    |topic|sensor/1|message|2019-11-13|16:43:01|10
2019-11-13 16:43:06,887|root        |INFO    |topic|sensor/1|message|2019-11-13|16:43:06|10
2019-11-13 16:43:11,890|root        |INFO    |topic|sensor/1|message|2019-11-13|16:43:11|3
2019-11-13 16:43:16,896|root        |INFO    |topic|sensor/1|message|2019-11-13|16:43:16|8
2019-11-13 16:43:21,901|root        |INFO    |topic|sensor/1|message|2019-11-13|16:43:21|10
2019-11-13 16:43:26,907|root        |INFO    |topic|sensor/1|message|2019-11-13|16:43:26|8
2019-11-13 16:43:31,911|root        |INFO    |topic|sensor/1|message|2019-11-13|16:43:31|10
2019-11-13 16:43:36,917|root        |INFO    |topic|sensor/1|message|2019-11-13|16:43:36|1
2019-11-13 16:43:41,922|root        |INFO    |topic|sensor/1|message|2019-11-13|16:43:41|7
2019-11-13 16:43:46,927|root        |INFO    |topic|sensor/1|message|2019-11-13|16:43:46|5
2019-11-13 16:43:51,932|root        |INFO    |topic|sensor/1|message|2019-11-13|16:43:51|4
2019-11-13 16:43:56,936|root        |INFO    |topic|sensor/1|message|2019-11-13|16:43:56|10
2019-11-13 16:44:01,938|root        |INFO    |topic|sensor/1|message|2019-11-13|16:44:01|10
2019-11-13 16:44:06,942|root        |INFO    |topic|sensor/1|message|2019-11-13|16:44:06|5
2019-11-13 16:44:11,947|root        |INFO    |topic|sensor/1|message|2019-11-13|16:44:11|4
2019-11-13 16:44:16,953|root        |INFO    |topic|sensor/1|message|2019-11-13|16:44:16|10
2019-11-13 16:44:21,957|root        |INFO    |topic|sensor/1|message|2019-11-13|16:44:21|10
2019-11-13 16:44:26,961|root        |INFO    |topic|sensor/1|message|2019-11-13|16:44:26|3
2019-11-13 16:44:31,966|root        |INFO    |topic|sensor/1|message|2019-11-13|16:44:31|4
2019-11-13 16:44:36,970|root        |INFO    |topic|sensor/1|message|2019-11-13|16:44:36|10
2019-11-13 16:44:41,974|root        |INFO    |topic|sensor/1|message|2019-11-13|16:44:41|2
2019-11-13 16:44:46,977|root        |INFO    |topic|sensor/1|message|2019-11-13|16:44:46|9
2019-11-13 16:44:51,982|root        |INFO    |topic|sensor/1|message|2019-11-13|16:44:51|6
2019-11-13 16:44:56,987|root        |INFO    |topic|sensor/1|message|2019-11-13|16:44:56|1
2019-11-13 16:45:01,987|root        |INFO    |topic|sensor/1|message|2019-11-13|16:45:01|5
2019-11-13 16:45:06,993|root        |INFO    |topic|sensor/1|message|2019-11-13|16:45:06|6
2019-11-13 16:45:11,998|root        |INFO    |topic|sensor/1|message|2019-11-13|16:45:11|7
2019-11-13 16:45:17,002|root        |INFO    |topic|sensor/1|message|2019-11-13|16:45:17|5
2019-11-13 16:45:22,005|root        |INFO    |topic|sensor/1|message|2019-11-13|16:45:22|8
2019-11-13 16:45:27,008|root        |INFO    |topic|sensor/1|message|2019-11-13|16:45:27|1
2019-11-13 16:45:32,009|root        |INFO    |topic|sensor/1|message|2019-11-13|16:45:32|10
2019-11-13 16:45:37,013|root        |INFO    |topic|sensor/1|message|2019-11-13|16:45:37|7
2019-11-13 16:45:42,017|root        |INFO    |topic|sensor/1|message|2019-11-13|16:45:42|5
2019-11-13 16:45:47,019|root        |INFO    |topic|sensor/1|message|2019-11-13|16:45:47|6
2019-11-13 16:45:52,024|root        |INFO    |topic|sensor/1|message|2019-11-13|16:45:52|3
2019-11-13 16:45:57,028|root        |INFO    |topic|sensor/1|message|2019-11-13|16:45:57|4
2019-11-13 16:46:02,032|root        |INFO    |topic|sensor/1|message|2019-11-13|16:46:02|9
2019-11-13 16:46:07,036|root        |INFO    |topic|sensor/1|message|2019-11-13|16:46:07|8
2019-11-13 16:46:12,038|root        |INFO    |topic|sensor/1|message|2019-11-13|16:46:12|7
2019-11-13 16:46:17,046|root        |INFO    |topic|sensor/1|message|2019-11-13|16:46:17|4
2019-11-13 16:46:22,049|root        |INFO    |topic|sensor/1|message|2019-11-13|16:46:22|3
2019-11-13 16:46:27,051|root        |INFO    |topic|sensor/1|message|2019-11-13|16:46:27|6
2019-11-13 16:46:32,055|root        |INFO    |topic|sensor/1|message|2019-11-13|16:46:32|8
2019-11-13 16:46:37,061|root        |INFO    |topic|sensor/1|message|2019-11-13|16:46:37|4
2019-11-13 16:46:42,066|root        |INFO    |topic|sensor/1|message|2019-11-13|16:46:42|1
2019-11-13 16:46:47,069|root        |INFO    |topic|sensor/1|message|2019-11-13|16:46:47|6
2019-11-13 16:46:52,073|root        |INFO    |topic|sensor/1|message|2019-11-13|16:46:52|6
2019-11-13 16:46:57,076|root        |INFO    |topic|sensor/1|message|2019-11-13|16:46:57|9
2019-11-13 16:47:02,077|root        |INFO    |topic|sensor/1|message|2019-11-13|16:47:02|9
2019-11-13 16:47:07,082|root        |INFO    |topic|sensor/1|message|2019-11-13|16:47:07|10
2019-11-13 16:47:12,093|root        |INFO    |topic|sensor/1|message|2019-11-13|16:47:12|1
2019-11-13 16:47:17,098|root        |INFO    |topic|sensor/1|message|2019-11-13|16:47:17|8
2019-11-13 16:47:22,103|root        |INFO    |topic|sensor/1|message|2019-11-13|16:47:22|7
2019-11-13 16:47:27,108|root        |INFO    |topic|sensor/1|message|2019-11-13|16:47:27|1
2019-11-13 16:47:32,114|root        |INFO    |topic|sensor/1|message|2019-11-13|16:47:32|8
2019-11-13 16:47:37,119|root        |INFO    |topic|sensor/1|message|2019-11-13|16:47:37|5
2019-11-13 16:47:42,123|root        |INFO    |topic|sensor/1|message|2019-11-13|16:47:42|6
2019-11-13 16:47:47,127|root        |INFO    |topic|sensor/1|message|2019-11-13|16:47:47|5
2019-11-13 16:47:52,132|root        |INFO    |topic|sensor/1|message|2019-11-13|16:47:52|3
2019-11-13 16:47:57,138|root        |INFO    |topic|sensor/1|message|2019-11-13|16:47:57|4
2019-11-13 16:48:02,142|root        |INFO    |topic|sensor/1|message|2019-11-13|16:48:02|2
2019-11-13 16:48:07,147|root        |INFO    |topic|sensor/1|message|2019-11-13|16:48:07|7
2019-11-13 16:48:12,150|root        |INFO    |topic|sensor/1|message|2019-11-13|16:48:12|5
2019-11-13 16:48:17,154|root        |INFO    |topic|sensor/1|message|2019-11-13|16:48:17|8
2019-11-13 16:48:22,159|root        |INFO    |topic|sensor/1|message|2019-11-13|16:48:22|2
2019-11-13 16:48:27,160|root        |INFO    |topic|sensor/1|message|2019-11-13|16:48:27|10
2019-11-13 16:48:32,165|root        |INFO    |topic|sensor/1|message|2019-11-13|16:48:32|10
2019-11-13 16:48:37,169|root        |INFO    |topic|sensor/1|message|2019-11-13|16:48:37|8
2019-11-13 16:48:42,172|root        |INFO    |topic|sensor/1|message|2019-11-13|16:48:42|7
2019-11-13 16:48:47,179|root        |INFO    |topic|sensor/1|message|2019-11-13|16:48:47|4
2019-11-13 16:48:52,182|root        |INFO    |topic|sensor/1|message|2019-11-13|16:48:52|2
2019-11-13 16:48:57,189|root        |INFO    |topic|sensor/1|message|2019-11-13|16:48:57|2
